CARD_ID,total_spend,total_transaction_count,average_transaction_size
c_10wklbcvxwom3,-760.0,1,-760.0
c_10wkubli9zbh,-153.0,23,-6.6521739130434785
c_10wln2znxty04,-32.290000915527344,1,-32.290000915527344
c_10wqrunguduwr,-2264.249969482422,6,-377.374994913737
c_10wrh1sk4u57t,-344.8500061035156,1,-344.8500061035156
c_10ws4krmutw3r,-678.5,2,-339.25
c_10wtqr91fck0j,-1518.4400024414062,2,-759.2200012207031
c_10wxvkt2yam0g,-11850.80990600586,22,-538.6731775457209
c_10x0ox3e87rvo,-7337.8699378967285,35,-209.65342679704938
c_10x0qgzborz7a,-223.6999969482422,1,-223.6999969482422
c_10x107l8d5qvz,-344.3999938964844,1,-344.3999938964844
c_10x2t8pcjgc7x,-1035.0,1,-1035.0
c_10x2vv4u0dywt,-3499.8699340820312,5,-699.9739868164063
c_10x47x4i7lna8,-518.2900075912476,2,-259.1450037956238
c_10x6pa2wy9ho7,-110.30000305175781,1,-110.30000305175781
c_10x98ay74kuh8,-737.760009765625,3,-245.92000325520834
c_10xao3t2wd59w,-965.8500061035156,2,-482.9250030517578
c_10xc006gm630p,-635.1300048828125,2,-317.56500244140625
c_10xk2iga56q3,-6411.419984817505,20,-320.57099924087527
c_10xk37ont24pa,-255.75,1,-255.75
c_10xkv54vcrmv9,-2656.530029296875,7,-379.50428989955356
c_10xlfln99qrdz,-8469.739959716797,19,-445.7757873535156
c_10xmfa1q51rf,-2693.0,1,-2693.0
c_10xn4wk38ixsu,-222.35000610351562,1,-222.35000610351562
c_10xwbt0rksotx,-493.3399963378906,1,-493.3399963378906
c_10xxh1nvmd2e0,-60.0,3,-20.0
c_10xxsqn2kdjr3,-19.0,1,-19.0
c_10y4xygxfwdty,-19104.019969940186,79,-241.82303759417957
c_10y6jav53uitb,-955.8800048828125,1,-955.8800048828125
c_10yae0pr9ofna,-607.9099731445312,1,-607.9099731445312
c_10yaoelpla2y8,-275.29998779296875,1,-275.29998779296875
c_10yat5qyc377h,-1276.229995727539,6,-212.7049992879232
c_10yfaqq7d8idb,-6107.169952392578,19,-321.4299974943462
c_10ylnqcas9ukh,-795.8200073242188,2,-397.9100036621094
c_10ym9w8cdio1g,-164.6999969482422,1,-164.6999969482422
c_10yq4gj1rwuo2,-1257.860008239746,7,-179.6942868913923
c_10yqullqckhwa,-100.0,1,-100.0
c_10yqxldqppwco,-1918.0900268554688,2,-959.0450134277344
c_10yugd98nhw8l,-57.15999984741211,1,-57.15999984741211
c_10yuwxrmwx2m9,-382.8199920654297,2,-191.40999603271484
c_10yz0vj7gtr4u,-2652.0,34,-78.0
c_10yzzq11yhm2h,-370.260009765625,1,-370.260009765625
c_10z59pbn29ad0,-5175.060028076172,7,-739.2942897251675
c_10z79pslyqvye,-27192.929973602295,94,-289.28648908087547
c_10zcqyl1hpxex,-2937.449996948242,4,-734.3624992370605
c_10zfdphlwd3mu,-107.69999694824219,1,-107.69999694824219
c_10zh0a38ci0hg,-836.4000244140625,1,-836.4000244140625
c_10zhcb7a1i4wj,-493.0,1,-493.0
c_10zhes2zinbsi,-2547.5499572753906,4,-636.8874893188477
c_10zhubk652gtg,-15.0,3,-5.0
c_10zil7s64mcjr,-1183.760009765625,7,-169.10857282366072
c_10zmch4deky6u,-770.0,1,-770.0
c_10znd7cgml70,-344.2300109863281,1,-344.2300109863281
c_10zodo8knimen,-2699.3099365234375,6,-449.88498942057294
c_10zp7a3a4kaj1,-100.0,1,-100.0
c_10zpa9ur889bx,-5.360000133514404,1,-5.360000133514404
c_10zq88e717e18,-2600.0,1,-2600.0
c_10zsa0jdos6xv,-53.599998474121094,1,-53.599998474121094
c_10zsjuk2u4np,-235.5500030517578,1,-235.5500030517578
c_10zsmtmga77g,-5039.980026245117,29,-173.79241469810748
c_10zt58oki0s8q,-34.04999923706055,1,-34.04999923706055
c_10zvdsvubwc57,-10548.089897155762,19,-555.1626261660928
c_10zxof95h8fmx,-283.0,1,-283.0
c_10zz9afd33p29,-30402.079711914062,13,-2338.6215163010816
c_1102apquf7954,-100.0,1,-100.0
c_1105xx15i7vhq,-251.1999969482422,3,-83.73333231608073
c_110871jsynnmy,-5.0,1,-5.0
c_1108zl0gkb02u,-6591.480018615723,31,-212.62838769728137
c_110den2yvgyli,-489.6000061035156,1,-489.6000061035156
c_110f4hxzdlv09,-440.0,1,-440.0
c_110i99ea1gzku,-4155.680023193359,9,-461.74222479926215
c_110kr7fgo2x1w,-130.0,2,-65.0
c_110m7jl9jti27,-5.0,1,-5.0
c_110mewdsjg4ie,-836.1000061035156,2,-418.0500030517578
c_110nwob6rbw65,-442.8000030517578,2,-221.4000015258789
c_110okmcap7ruc,-2160.4900455474854,10,-216.04900455474854
c_110pwayv3cl5k,-111.19999694824219,1,-111.19999694824219
c_110s54wnm46v6,-2007.7000274658203,7,-286.81428963797435
c_110yjw1mmxrc9,-60.52000045776367,1,-60.52000045776367
c_1113nzx2h005e,-777.1000061035156,2,-388.5500030517578
c_111a226ht7f9u,-570.0,3,-190.0
c_111axe2peoxox,-383.6499938964844,1,-383.6499938964844
c_111jgmxkfgpmm,-6291.959957122803,35,-179.77028448922295
c_111ltfzxehwtz,-116.0,1,-116.0
c_111r4n51wmavp,-1239.4000244140625,2,-619.7000122070312
c_111srbgaaqkmi,-1927.5,2,-963.75
c_111vlyqrtakap,-989.6000366210938,2,-494.8000183105469
c_1122fnpen3vz4,-5773.799957275391,11,-524.8909052068537
c_1122mgdc8b99g,-251.4499969482422,1,-251.4499969482422
c_1129arqdw12jt,-231.22000122070312,1,-231.22000122070312
c_112ao5x5qf3ep,-2124.409980773926,6,-354.0683301289876
c_112bqb4xol1qf,-5.0,1,-5.0
c_112cbxbf06we0,-19517.319969177246,82,-238.01609718508837
c_112fkp2tt2617,-734.0399951934814,9,-81.55999946594238
c_112fmuq3rlwob,-120.0,1,-120.0
c_112ijjxbj8jkb,-259.9800109863281,1,-259.9800109863281
c_112m2rd1hdnwo,-84.0999984741211,1,-84.0999984741211
c_112r9iqe2a1nn,-2178.199996948242,2,-1089.099998474121
c_112umciy08hev,-994.7000122070312,2,-497.3500061035156
c_112vr2inxu81v,-67.72000122070312,2,-33.86000061035156
c_1134pqthfp302,-179.80999755859375,1,-179.80999755859375
c_1138pla29lx4x,-350.20001220703125,1,-350.20001220703125
c_1139wgy3nkj6q,-639.1499938964844,6,-106.52499898274739
c_113draucecd25,-313.3000030517578,3,-104.43333435058594
c_113eldpcqr215,-3963.97998046875,8,-495.49749755859375
c_113fc758tavs,-858.0,2,-429.0
c_113iqhq2yz065,-1780.0,1,-1780.0
c_113k94zr1u85b,-164.6999969482422,1,-164.6999969482422
c_113kgeofv8vg5,-586.7000122070312,1,-586.7000122070312
c_113psu1zfpxku,-3582.9999771118164,14,-255.92856979370117
c_113qg41pj32rg,-69.36000061035156,1,-69.36000061035156
c_113qkuhuacvd6,-504.5299987792969,3,-168.17666625976562
c_113s4gx95e4sb,-2300.0,2,-1150.0
c_113t39d74n09w,-314.5,1,-314.5
c_113tamwdaql6y,-1670.8999633789062,5,-334.17999267578125
c_113ut9l5a321x,-9778.359962463379,44,-222.23545369234952
c_113viejlo0zo7,-39.0,1,-39.0
c_113ymxd5tdj7q,-80.0,4,-20.0
c_113zbf2kkjmpt,-3044.509979248047,12,-253.70916493733725
c_113zl8cyak2hh,-10163.439849853516,8,-1270.4299812316895
c_11401kzxq9hp1,-1425.949951171875,1,-1425.949951171875
c_1144vqb3errb9,-3097.8199615478516,13,-238.2938431959886
c_114655qggxd8k,-334.0,2,-167.0
c_11477e86t8pin,-6715.240020751953,8,-839.4050025939941
c_1147tykihmjm,-376.6000061035156,1,-376.6000061035156
c_1149wfwdsf3e7,-3482.0,7,-497.42857142857144
c_114aep0o5100k,-5.360000133514404,1,-5.360000133514404
c_114c6geclhhcm,-408.9100036621094,1,-408.9100036621094
c_114hy0rrlt2u4,-3066.8999633789062,7,-438.1285661969866
c_114izxge1enbk,-9783.619750976562,5,-1956.7239501953125
c_114rksk74xc8s,-862.0,1,-862.0
c_114tjwecingea,-241.60000610351562,1,-241.60000610351562
c_114vbrpbzhqrc,-153.72000122070312,1,-153.72000122070312
c_114vm9zykeuui,-5651.549957275391,6,-941.9249928792318
c_114y1abyxlr21,-495.2200012207031,1,-495.2200012207031
c_1152upewy3s99,-8941.86001586914,23,-388.77652242909306
c_115389reop5ms,-4660.269996643066,30,-155.34233322143555
c_1155a58cn33ih,-1112.3499908447266,3,-370.7833302815755
c_1155lewfjf5pl,-959.3099975585938,1,-959.3099975585938
c_115ar3qdmszhx,-729.6700134277344,2,-364.8350067138672
c_115gyfclhcsf,-2750.890007019043,13,-211.60692361684946
c_115lzd230oghw,-11653.470001220703,28,-416.1953571864537
c_115ow3nx840nd,-1495.7499694824219,3,-498.5833231608073
c_115p0ju5qgj0d,-3244.8499145507812,3,-1081.6166381835938
c_115snkol86c31,-356.0,1,-356.0
c_115u9oxbg72zk,-111.19999694824219,1,-111.19999694824219
c_115uowd28bbbw,-1202.9599914550781,2,-601.4799957275391
c_115wr4r8hc2vx,-3114.8799896240234,7,-444.9828556605748
c_115x0zg1j4sg3,-666.6000061035156,7,-95.22857230050224
c_115ybeq2ohj6h,-133.6999969482422,1,-133.6999969482422
c_1160v07g9yobh,-166.3000030517578,1,-166.3000030517578
c_1162qttmf7x44,-363.6000061035156,1,-363.6000061035156
c_1162sops3qm6z,-105.22000122070312,1,-105.22000122070312
c_1169rb9jwqlxa,-300.0,1,-300.0
c_116b5rwblq5uk,-2943.810012817383,8,-367.97625160217285
c_116fnyfaxqrgf,-2128.960006713867,5,-425.79200134277346
c_116n2eacumv3j,-575.4500122070312,1,-575.4500122070312
c_116qeeb9v2upn,-201.0,1,-201.0
c_116tp1slkiud2,-200.0,1,-200.0
c_116tqux5wce74,-1971.2800064086914,15,-131.41866709391277
c_116u8gtbkrl0g,-644.739990234375,1,-644.739990234375
c_1171x4jccz2h9,-1921.0,3,-640.3333333333334
c_1173bfvy3c4j,-402.79998779296875,1,-402.79998779296875
c_1174fjrnesel5,-20.0,4,-5.0
c_1179sykv3nv59,-214.39999389648438,2,-107.19999694824219
c_117amd7ugse6f,-100.0,1,-100.0
c_117bioz57j08q,-4745.56999206543,15,-316.371332804362
c_117c69ons2sfk,-106.9800033569336,1,-106.9800033569336
c_117cibnzlipn4,-1183.0,1,-1183.0
c_117cplq4odtlk,-3480.470016479492,12,-290.0391680399577
c_117dpdfpb3zsg,-55.0,1,-55.0
c_117fgbgpgq7t3,-20.0,4,-5.0
c_117h08s7qzgcl,-856.0,1,-856.0
c_117ho8abhfvl2,-356.0,1,-356.0
c_117hx2866yo14,-10067.730018615723,17,-592.2194128597484
c_117ohujn5putf,-244.0,1,-244.0
c_117pwq8t3ewqj,-359.3999938964844,1,-359.3999938964844
c_117tp83ftyl6i,-722.7899942398071,5,-144.55799884796141
c_117ui3zre5g8w,-343.6000061035156,2,-171.8000030517578
c_117v7j5nxvsxn,-79.9000015258789,1,-79.9000015258789
c_117vmpi5yfcf,-6393.840087890625,5,-1278.768017578125
c_117wgu3cram5o,-2071.909912109375,1,-2071.909912109375
c_117zhh0h2v0z5,-538.7100219726562,1,-538.7100219726562
c_117zinvrky7nl,-535.760009765625,2,-267.8800048828125
c_1181cbwj1ehaj,-216.94999933242798,4,-54.237499833106995
c_1182xq0wnf9lw,-400.0,1,-400.0
c_118725pkomejt,-1577.0899963378906,3,-525.6966654459635
c_1187mujz8no8t,-503.5199890136719,1,-503.5199890136719
c_118o986qn4u01,-5260.540084838867,5,-1052.1080169677734
c_118w0k7l9pv35,-9458.53003692627,24,-394.10541820526123
c_118z7nnhwmwxq,-490.8999938964844,1,-490.8999938964844
c_1191jn8mbtulw,-336.0,2,-168.0
c_119221svgaj6j,-258.20001220703125,1,-258.20001220703125
c_1197jfmv9npnh,-6561.120018005371,20,-328.05600090026854
c_1199pjmdrpt4m,-3299.8999633789062,8,-412.4874954223633
c_119efw8gq2ts4,-708.0299987792969,2,-354.01499938964844
c_119en03mot10o,-136.84000396728516,2,-68.42000198364258
c_119ilvcd3ner5,-80.0,1,-80.0
c_119m6yh1pfxn1,-694.97998046875,1,-694.97998046875
c_119ooy8nlm467,-1917.47998046875,2,-958.739990234375
c_119udlto85jj5,-2205.760015487671,11,-200.52363777160645
c_119vhpkxame8x,-2033.18994140625,1,-2033.18994140625
c_119wfbpzchmbw,-896.3000030517578,3,-298.76666768391925
c_11a0vrcowskal,-1658.489990234375,2,-829.2449951171875
c_11a22c5i9tnj4,-1312.739990234375,4,-328.18499755859375
c_11a3ti6fiijpl,-226839.14052844048,168,-1350.2329793359552
c_11aaxhze6tpgt,-1789.3600006103516,9,-198.8177778455946
c_11ad8t2k3r05g,-6722.199951171875,7,-960.3142787388393
c_11admdaj8s1dp,-109.76000213623047,1,-109.76000213623047
c_11aitvpvbwnp0,-2801.000045776367,7,-400.14286368233815
c_11ak8ykuvy2m7,-187.39999389648438,1,-187.39999389648438
c_11aoozr709mci,-80.0,1,-80.0
c_11aqwarphfbp1,-6589.470001220703,10,-658.9470001220703
c_11ar0218snpp3,-381.0,4,-95.25
c_11auo5tresimr,-1172.2999877929688,4,-293.0749969482422
c_11auospo0k00z,-25.0,1,-25.0
c_11ax8o30roro5,-689.5,2,-344.75
c_11b3mw593ln7j,-54945.15956878662,65,-845.3101472121018
c_11b6v7t4hu1tm,-303.0,1,-303.0
c_11b6w5rj6g3fc,-1506.4599914550781,4,-376.61499786376953
c_11b8ls8illcap,-1151.2000122070312,2,-575.6000061035156
c_11bh5ml5j5pei,-1120.7000122070312,3,-373.56667073567706
c_11blsp8l76nnw,-20.5,1,-20.5
c_11bnjbrvca8kq,-711.8700103759766,2,-355.9350051879883
c_11bs625h236oi,-161.0399932861328,1,-161.0399932861328
c_11c5m2h5eovya,-20.0,4,-5.0
c_11c8s4kmnfjrn,-1020.260009765625,5,-204.052001953125
c_11ccmz6c63nts,-391.79998779296875,1,-391.79998779296875
c_11cewpykzemkk,-160.0,1,-160.0
c_11cjg54a0fdmk,-13233.870018005371,32,-413.55843806266785
c_11ckrckxaxbs5,-284.82000732421875,1,-284.82000732421875
c_11cmny2z3ekcz,-7128.839935302734,23,-309.9495624044667
c_11cnrwrphgelp,-10.5,3,-3.5
c_11cof62mwkj90,-895000.0,5,-179000.0
c_11ctw5pt0789,-529.1500244140625,1,-529.1500244140625
c_11cwmsokc5x19,-50.0,1,-50.0
c_11cyngun22u5a,-1247.7899780273438,3,-415.92999267578125
c_11cyx9fknklg6,-3464.819969177246,18,-192.4899982876248
c_11czo4nif3c7v,-1964.380012512207,8,-245.54750156402588
c_11d6ti0hjdrh0,-6232.580078125,1,-6232.580078125
c_11d7lpyk59h0h,-17683.370044708252,90,-196.48188938564724
c_11dggemu4a0kl,-728.8100128173828,2,-364.4050064086914
c_11dmvq8g8jfci,-875.6799926757812,2,-437.8399963378906
c_11do9j1mfyz9s,-456.0,1,-456.0
c_11dolgfbsmm80,-99.0,1,-99.0
c_11dqj0hik6g5p,-2520.639961242676,7,-360.09142303466797
c_11dtpob9ss6wc,-29613.280071258545,154,-192.2940264367438
c_11duvbnj0vxvt,-2211.0000610351562,2,-1105.5000305175781
c_11e03p0hkd3wq,-256.1600036621094,1,-256.1600036621094
c_11e15gdl2ufyl,-46.0,1,-46.0
c_11e1cx8w6z1r6,-192.9499969482422,1,-192.9499969482422
c_11e3h6knn9plk,-1996.7199935913086,5,-399.34399871826173
c_11e3l0hzebkx6,-699.97998046875,1,-699.97998046875
c_11e47s2w95623,-299.5,1,-299.5
c_11e53okooqi3b,-540.6599884033203,2,-270.32999420166016
c_11e6xzbw66ygs,-7611.5,11,-691.9545454545455
c_11e8ukchj9s8w,-68.94999694824219,1,-68.94999694824219
c_11ecohvp79wbt,-1700.4500122070312,3,-566.8166707356771
c_11eencmecomr5,-100.0,1,-100.0
c_11elejhzdi61j,-10.979999542236328,2,-5.489999771118164
c_11ep0zrpt9yvy,-100.0,1,-100.0
c_11ep3f3pwpc6s,-1724.7000122070312,3,-574.9000040690104
c_11eq9qowill00,-16640.98002243042,18,-924.4988901350233
c_11ewuc6tbk3e0,-2316.0,1,-2316.0
c_11f0i3bhoqcnc,-3426.3499755859375,3,-1142.1166585286458
c_11f4egalkv0io,-990.0,1,-990.0
c_11f4lcan2j9mp,-6830.6400146484375,19,-359.507369192023
c_11f561qu308ad,-2382.499969482422,6,-397.0833282470703
c_11f86855s71ka,-214.0,2,-107.0
c_11f92xaw2wbhb,-4829.8199462890625,6,-804.9699910481771
c_11fa01p16qh47,-50.0,1,-50.0
c_11fagl2xbk3ed,-80.0,1,-80.0
c_11fdy4b2l8ayu,-12015.870086669922,19,-632.4142150878906
c_11fiwf3trg5hh,-199.69000244140625,1,-199.69000244140625
c_11fq9czmst148,-18216.720100402832,45,-404.816002231174
c_11fv0riyptf07,-2657.6499938964844,6,-442.94166564941406
c_11fw9gb94m6f3,-450.0,1,-450.0
c_11fwh0v3cj2dl,-667.260009765625,4,-166.81500244140625
c_11fx8hq68ogan,-3564.9300231933594,8,-445.6162528991699
c_11fxqw95wt1iu,-164.8800048828125,1,-164.8800048828125
c_11fyfr9p7qlqd,-636.7999877929688,2,-318.3999938964844
c_11fz0d2qkoyw3,-437.6000061035156,1,-437.6000061035156
c_11g1pagkd3a2x,-85.69999694824219,1,-85.69999694824219
c_11g31wjxths9v,-1049.8399658203125,1,-1049.8399658203125
c_11g52c7ny6r7d,-807.4500122070312,1,-807.4500122070312
c_11g58gxg7jguv,-2718.0,6,-453.0
c_11g8kdctyxye8,-128.96999740600586,3,-42.98999913533529
c_11geg6xd75rx5,-170.25,1,-170.25
c_11gknm2mwl280,-313.2200012207031,2,-156.61000061035156
c_11goj7cc270c1,-1797.8599939346313,7,-256.8371419906616
c_11gvv1b3z34ku,-67.5,1,-67.5
c_11gzk6c5iqtgx,-761.0700073242188,3,-253.69000244140625
c_11h1bm4dkdepg,-1803.02001953125,1,-1803.02001953125
c_11h42idc2wyxl,-1223.5400009155273,4,-305.88500022888184
c_11h9x5myf9dbc,-1136.0,30,-37.86666666666667
c_11hadygk4u92a,-477.239990234375,2,-238.6199951171875
c_11hcx1657njke,-1399.949951171875,2,-699.9749755859375
c_11hdfnfp0rim6,-3275.7599868774414,18,-181.98666593763562
c_11hmseycfb5e6,-3381.8899841308594,19,-177.99420969109786
c_11hn4gec707lb,-999.9500274658203,2,-499.97501373291016
c_11hnatwme2mnx,-218.5,1,-218.5
c_11hx90yia4nwk,-696.3200073242188,3,-232.1066691080729
c_11hziffwzxbh9,-1194.8300170898438,3,-398.27667236328125
c_11hzrpimjtupq,-2368.4400024414062,7,-338.34857177734375
c_11i2tm1vhpgzk,-936.4400024414062,4,-234.11000061035156
c_11ia79iw5pmg7,-300.0,1,-300.0
c_11ic5nwxpy94o,-3063.5800170898438,9,-340.3977796766493
c_11iccpkxwvo6t,-408.9100036621094,1,-408.9100036621094
c_11ifsapd2h43q,-736.5,2,-368.25
c_11ifu4uyt1ltj,-3342.7000427246094,10,-334.27000427246094
c_11ihgv9frv2pg,-1702.75,4,-425.6875
c_11inlyhhoj9h,-259.04998779296875,1,-259.04998779296875
c_11innh0j1u77o,-13706.149898529053,50,-274.1229979705811
c_11iqloovuniz9,-307.67999267578125,1,-307.67999267578125
c_11ird330azg3h,-1816.030029296875,6,-302.6716715494792
c_11ivbb5n8kpzm,-1146.370002746582,7,-163.76714324951172
c_11ixtwoveaf3x,-2649.949951171875,1,-2649.949951171875
c_11iykdo9p5mbc,-15.0,3,-5.0
c_11iypang8bjp,-471.239990234375,1,-471.239990234375
c_11j3u7usvrdu6,-619.9000091552734,2,-309.9500045776367
c_11j82a7aftbu8,-128.0,1,-128.0
c_11jb53xx4aalb,-135.97000122070312,1,-135.97000122070312
c_11jbzsud6ic6l,-1272.9000091552734,10,-127.29000091552734
c_11jcxisq4pt2l,-1590.800048828125,1,-1590.800048828125
c_11jgghnaekoql,-13994.620040893555,49,-285.6044906304807
c_11jgtuhr0tf4u,-636.0,1,-636.0
c_11jjffwmbyigv,-2751.9999389648438,8,-343.99999237060547
c_11jk6c3jj3oz,-2904.0,7,-414.85714285714283
c_11jlg75fqfe3k,-682.6100006103516,4,-170.6525001525879
c_11jo2r1067566,-13052.570007324219,26,-502.0219233586238
c_11jq7dnmp0irn,-171.8000030517578,1,-171.8000030517578
c_11jrblgbro1pc,-489.9200134277344,1,-489.9200134277344
c_11jxbyn0d579q,-6507.880001068115,4,-1626.9700002670288
c_11jzeojae8se1,-22.0,1,-22.0
c_11k0qqv0ro1q9,-2992.370029449463,8,-374.04625368118286
c_11k2bymm2xw6s,-15.0,3,-5.0
c_11k3gsrpwtddt,-2647.4500122070312,6,-441.2416687011719
c_11ka3kvdw1b6v,-2540.5599822998047,12,-211.71333185831705
c_11ke7cbk56o8c,-820.5999755859375,1,-820.5999755859375
c_11kh5y3klssl1,-420.21998596191406,2,-210.10999298095703
c_11kiuxkkl3bfv,-994.9599914550781,2,-497.47999572753906
c_11kjcnfk0yqgq,-39572.080139160156,35,-1130.6308611188615
c_11kpffb9x6lal,-535.760009765625,1,-535.760009765625
c_11krjzgcnbcnw,-171.39999389648438,1,-171.39999389648438
c_11kuo65fc6gyq,-100.0,1,-100.0
c_11kvsj8fjyw1w,-3878.3600006103516,21,-184.6838095528739
c_11kym7wum8axf,-1876.1099853515625,1,-1876.1099853515625
c_11l3pk7aq4r3d,-17254.029998779297,85,-202.9885882209329
c_11l4bgfxe1sog,-3809.3200073242188,6,-634.8866678873698
c_11l5bbpq4v0wt,-3043.350051879883,9,-338.1500057644314
c_11l5oswkwuhi7,-316.6000061035156,1,-316.6000061035156
c_11l69bu5flw4u,-6271.8699951171875,44,-142.542499889027
c_11l9rcmvf0em1,-54.5,1,-54.5
c_11laae0qjynro,-1028.0400085449219,4,-257.01000213623047
c_11lcdssf4hztt,-114.25,1,-114.25
c_11lcotu8r9b85,-1159.9199981689453,7,-165.7028568812779
c_11lec5ugmwu18,-203.5800018310547,1,-203.5800018310547
c_11lev86akkpvm,-360.0,1,-360.0
c_11lfv1qvps0li,-100.0,1,-100.0
c_11lhi9lxyyj0x,-1219.8899841308594,2,-609.9449920654297
c_11lkid43r5rzy,-1142.6199951171875,5,-228.5239990234375
c_11llwhugr5h1n,-241.60000610351562,1,-241.60000610351562
c_11lpuigmp1lnk,-55.70000076293945,2,-27.850000381469727
c_11lr4b9zf53dc,-272.79998779296875,1,-272.79998779296875
c_11ls4c1i8mv8m,-8328.029964447021,45,-185.06733254326716
c_11lsvt2f976w7,-1034.2900199890137,5,-206.85800399780274
c_11lu4diqjuqt1,-101.0,1,-101.0
c_11lvvybmsdn67,-512.4799995422363,4,-128.11999988555908
c_11lyoxfz2bfua,-1168.0499877929688,2,-584.0249938964844
c_11m2cw3ycjxz2,-362.6299977302551,17,-21.33117633707383
c_11m5my299knep,-216.0500030517578,1,-216.0500030517578
c_11m5pdgoam2tu,-17077.880043029785,61,-279.9652466070457
c_11mc4dl03rltt,-140.0,1,-140.0
c_11mdnyfdm9wa6,-6777.789962768555,18,-376.5438868204753
c_11mfnvhulp4eg,-941.3500061035156,2,-470.6750030517578
c_11mg857f21u04,-3629.89990234375,2,-1814.949951171875
c_11mhejy8plfxx,-46.20000076293945,1,-46.20000076293945
c_11ml3snk1qpwr,-3489.259984970093,14,-249.23285606929235
c_11ml7z55m656l,-66.23999786376953,1,-66.23999786376953
c_11mnomqjnagmn,-7349.830032348633,20,-367.49150161743165
c_11mov28r76qi8,-505.0,7,-72.14285714285714
c_11mqk0kjjtczw,-7032.829940795898,21,-334.8966638474237
c_11mw2eouzz8qz,-1677.8600006103516,7,-239.6942858014788
c_11n5q90b02hhg,-687.8099975585938,1,-687.8099975585938
c_11n8xw49geuse,-488.3999938964844,1,-488.3999938964844
c_11nos1cq9wxtw,-345.0,1,-345.0
c_11np0tg34fbxt,-684.9000244140625,1,-684.9000244140625
c_11nqxnblsfuaf,-15.0,3,-5.0
c_11nt0c3u0ibrb,-1400.0,1,-1400.0
c_11nv79ia5vmxv,-6129.509994506836,22,-278.61409065940165
c_11nwc6jtm8q5y,-1270.7400131225586,7,-181.53428758893693
c_11nz8zscmx751,-23346.80975341797,16,-1459.175609588623
c_11o0l3z7jkyu,-307.79998779296875,1,-307.79998779296875
c_11o4l1b1gpgbj,-100.0,1,-100.0
c_11o6ydqka46mt,-12496.0,1,-12496.0
c_11o7kpsu0dqet,-5812.519989013672,42,-138.39333307175409
c_11o88p3gb4z5b,-100.0,1,-100.0
c_11oc0qty7njaz,-4108.39990234375,1,-4108.39990234375
c_11oc137on92du,-1462.0400085449219,3,-487.34666951497394
c_11odrybij8rta,-161.89999389648438,1,-161.89999389648438
c_11odtqxvuabab,-321.6000061035156,1,-321.6000061035156
c_11oeylit2x2z8,-599.0,1,-599.0
c_11oiv95hd1krp,-1232.0,1,-1232.0
c_11olnn0vtqgtr,-18983.329975128174,97,-195.70443273328013
c_11omzhas0q1ya,-978.0000114440918,2,-489.0000057220459
c_11oq74rmrihes,-1226.9499969482422,3,-408.98333231608075
c_11osafj3a2ut1,-1076.9999694824219,2,-538.4999847412109
c_11ot09c56khit,-731.5400085449219,2,-365.77000427246094
c_11out1619hqoi,-1034.1800079345703,2,-517.0900039672852
c_11ozomcyr6zno,-1165.8399772644043,8,-145.72999715805054
c_11p4qlbkom20f,-804.7399978637695,5,-160.9479995727539
c_11p649ycj51ya,-27.850000381469727,1,-27.850000381469727
c_11p8npmhu1n8b,-5.0,1,-5.0
c_11pcl5y8jk3gh,-7.200000047683716,4,-1.800000011920929
c_11pcsorwoxs0n,-755.1699829101562,1,-755.1699829101562
c_11pgf7mpfrty5,-250.760009765625,2,-125.3800048828125
c_11pgmj1skl0g7,-9874.800003051758,48,-205.72500006357828
c_11phsb8x1sk8d,-73.70999908447266,1,-73.70999908447266
c_11ppmj1obhfq2,-4040.4099731445312,8,-505.0512466430664
c_11ppnh5w07dt8,-110.0,2,-55.0
c_11pqn38n6lf9,-662.0400004386902,35,-18.915428583962576
c_11pshnv88ao6q,-1673.5699462890625,2,-836.7849731445312
c_11pszdcaahyq0,-250.0,1,-250.0
c_11pvhykz6ma18,-840.0,1,-840.0
c_11px8cj3sae4i,-3402.199951171875,2,-1701.0999755859375
c_11pyxv8j36kdo,-36.52000045776367,1,-36.52000045776367
c_11pzriri3l2t6,-77.5,2,-38.75
c_11q4vzgg4o0ls,-347.9100036621094,1,-347.9100036621094
c_11qbbgfglgj1p,-360.0,1,-360.0
c_11qect396b5f5,-682.0299987792969,2,-341.01499938964844
c_11qkh5vhaa68y,-15.0,3,-5.0
c_11qkp7as65sqq,-345.8500061035156,1,-345.8500061035156
c_11qm9on6b998c,-415.70001220703125,1,-415.70001220703125
c_11qqyg3rctr2e,-3980.5,4,-995.125
c_11qv1e2l81ear,-430.08000230789185,3,-143.36000076929727
c_11qvkuzbxx27c,-1463.719985961914,4,-365.9299964904785
c_11qz5w141i01o,-172.63999938964844,1,-172.63999938964844
c_11r3aebiis2fm,-45240.920166015625,117,-386.67453133346686
c_11r6apyj9sfl5,-85.69999694824219,1,-85.69999694824219
c_11r7le1uyvbr2,-882.0499877929688,2,-441.0249938964844
c_11r9ax8bv3ngz,-315.95001220703125,1,-315.95001220703125
c_11rhey442cuql,-10711.819946289062,8,-1338.9774932861328
c_11rj3x404yecf,-3078.3400268554688,2,-1539.1700134277344
c_11rj85zzrfet6,-2078.3500061035156,5,-415.6700012207031
c_11rk0a12hxsgp,-10090.739959716797,39,-258.73692204402045
c_11rka86af6z53,-1712.980004310608,5,-342.59600086212157
